username,user_role,sample_id,title,author,truth_genre,source_type,origin,is_poetry,quality_grade,updated_at
annotator_06,annotator,109885,桃花时节,LiBai,poem,ai,,true,3,Thu Aug 13 2026 15:22:28 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109806,早发的种子,LiBai,poem,ai,,true,5,Thu Aug 13 2026 15:22:45 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109785,枫,LiBai,poem,ai,,true,5,Thu Aug 13 2026 15:24:08 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109869,不幸,LiBai,poem,ai,,true,5,Thu Aug 13 2026 15:24:19 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109882,我把刀给你们,LiBai,poem,ai,,true,2,Thu Aug 13 2026 15:24:33 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109778,公爵的私生女,LiBai,poem,ai,,true,4,Thu Aug 13 2026 15:24:44 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109890,祭,LiBai,poem,ai,,true,5,Thu Aug 13 2026 15:24:59 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109903,在深夜的左侧,LiBai,poem,ai,,true,2,Thu Aug 13 2026 15:25:18 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109852,怀念,LiBai,poem,ai,,true,5,Thu Aug 13 2026 15:26:11 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109916,泡影,LiBai,poem,ai,,true,5,Thu Aug 13 2026 15:26:34 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109797,十四行：夜晚的月亮,LiBai,poem,ai,,true,5,Thu Aug 13 2026 15:26:38 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109821,郊外,LiBai,poem,ai,,true,4,Thu Aug 13 2026 15:26:42 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109789,情诗一束,LiBai,poem,ai,,true,3,Thu Aug 13 2026 15:26:48 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109924,分别的海,LiBai,poem,ai,,true,4,Thu Aug 13 2026 15:26:59 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109760,酒杯：情诗一束,LiBai,poem,ai,,true,4,Thu Aug 13 2026 15:27:06 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109906,假如……,LiBai,poem,ai,,true,3,Thu Aug 13 2026 15:27:14 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109904,小旗,LiBai,poem,ai,,true,4,Thu Aug 13 2026 15:27:18 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109868,八月之杯,LiBai,poem,ai,,true,3,Thu Aug 13 2026 15:27:32 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109807,十四行：玫瑰花,LiBai,poem,ai,,true,4,Thu Aug 13 2026 15:27:46 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109948,七月不远,LiBai,poem,ai,,true,2,Thu Aug 13 2026 15:27:54 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109772,安慰,LiBai,poem,ai,,true,4,Thu Aug 13 2026 15:28:03 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109909,等待黎明,LiBai,poem,ai,,true,2,Thu Aug 13 2026 15:28:10 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109874,历史,LiBai,poem,ai,,true,5,Thu Aug 13 2026 15:28:24 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109927,水呀，真急,LiBai,poem,ai,,true,1,Thu Aug 13 2026 15:28:36 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109907,写给脖子上的菩萨,LiBai,poem,ai,,true,1,Thu Aug 13 2026 15:28:50 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109765,分布,LiBai,poem,ai,,true,3,Thu Aug 13 2026 15:28:59 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109766,雪人,LiBai,poem,ai,,true,4,Thu Aug 13 2026 15:30:00 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109866,墓床,LiBai,poem,ai,,true,4,Thu Aug 13 2026 15:30:12 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109775,小巷,LiBai,poem,ai,,true,5,Thu Aug 13 2026 15:30:24 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109895,九月,LiBai,poem,ai,,true,5,Thu Aug 13 2026 15:30:41 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109952,给母亲（组诗）,LiBai,poem,ai,,true,3,Thu Aug 13 2026 15:30:49 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109767,别,LiBai,poem,ai,,true,2,Thu Aug 13 2026 15:30:54 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109851,草原之夜,LiBai,poem,ai,,true,4,Thu Aug 13 2026 15:31:07 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109951,自然,LiBai,poem,ai,,true,4,Thu Aug 13 2026 15:31:24 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109933,太阳和野花,LiBai,poem,ai,,true,1,Thu Aug 13 2026 15:31:34 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109808,风的梦,LiBai,poem,ai,,true,1,Thu Aug 13 2026 15:31:43 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109838,安慰,LiBai,poem,ai,,true,4,Thu Aug 13 2026 15:31:54 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109918,眼睛,LiBai,poem,ai,,true,2,Thu Aug 13 2026 15:32:07 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109880,路,LiBai,poem,ai,,true,5,Thu Aug 13 2026 15:32:24 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109881,主人,LiBai,poem,ai,,true,4,Thu Aug 13 2026 15:32:36 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109816,很久以来,LiBai,poem,ai,,true,5,Thu Aug 13 2026 15:32:47 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109849,远方,LiBai,poem,ai,,true,3,Thu Aug 13 2026 15:34:38 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109911,净土,LiBai,poem,ai,,true,1,Thu Aug 13 2026 15:35:00 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109937,许多时间，像烟,LiBai,poem,ai,,true,2,Thu Aug 13 2026 15:35:28 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109784,五 不要追问太阳,LiBai,poem,ai,,true,2,Thu Aug 13 2026 15:36:05 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109814,分离,LiBai,poem,ai,,true,5,Thu Aug 13 2026 15:36:15 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109877,门前,LiBai,poem,ai,,true,2,Thu Aug 13 2026 16:02:25 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109792,水乡,LiBai,poem,ai,,true,5,Thu Aug 13 2026 16:02:41 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109833,我的幻想,LiBai,poem,ai,,true,1,Thu Aug 13 2026 16:02:52 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109865,找寻,LiBai,poem,ai,,true,3,Thu Aug 13 2026 16:03:04 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109819,原作,LiBai,poem,ai,,true,2,Thu Aug 13 2026 16:03:17 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109793,拂晓,LiBai,poem,ai,,true,2,Thu Aug 13 2026 16:07:47 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109859,窗外的夏天,LiBai,poem,ai,,true,4,Thu Aug 13 2026 16:08:03 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109839,河口,LiBai,poem,ai,,true,3,Thu Aug 13 2026 16:08:22 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109782,秋霜,LiBai,poem,ai,,true,3,Thu Aug 13 2026 16:08:38 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109875,给安庆,LiBai,poem,ai,,true,4,Thu Aug 13 2026 16:08:54 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109942,祖国,LiBai,poem,ai,,true,4,Fri Aug 14 2026 01:16:32 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109913,的确，这就是世界,LiBai,poem,ai,,true,3,Fri Aug 14 2026 01:17:29 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109855,喜玛拉雅,LiBai,poem,ai,,true,2,Fri Aug 14 2026 01:17:58 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109858,大自然,LiBai,poem,ai,,true,5,Fri Aug 14 2026 01:18:55 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109830,九月的云,LiBai,poem,ai,,true,4,Fri Aug 14 2026 01:19:26 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109845,友谊,LiBai,poem,ai,,true,4,Fri Aug 14 2026 01:20:05 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109920,我是你的太阳,LiBai,poem,ai,,true,5,Fri Aug 14 2026 01:20:35 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109928,雪,LiBai,poem,ai,,true,5,Fri Aug 14 2026 01:21:19 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109777,遥寄,LiBai,poem,ai,,true,3,Fri Aug 14 2026 01:23:43 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109822,方舟,LiBai,poem,ai,,true,4,Fri Aug 14 2026 01:24:48 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109779,二 歌乐山的云很凉,LiBai,poem,ai,,true,5,Fri Aug 14 2026 01:25:46 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109944,回家,LiBai,poem,ai,,true,5,Fri Aug 14 2026 01:25:58 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109936,小树,LiBai,poem,ai,,true,4,Fri Aug 14 2026 01:28:46 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109783,雪人,LiBai,poem,ai,,true,5,Fri Aug 14 2026 01:29:54 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109888,小树,LiBai,poem,ai,,true,4,Fri Aug 14 2026 01:31:00 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109847,八月之杯,LiBai,poem,ai,,true,4,Fri Aug 14 2026 01:31:56 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109935,九月的云,LiBai,poem,ai,,true,5,Fri Aug 14 2026 01:32:20 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109886,幸福的一日 致秋天的花楸树,LiBai,poem,ai,,true,5,Fri Aug 14 2026 01:32:53 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109846,感动,LiBai,poem,ai,,true,5,Fri Aug 14 2026 01:33:25 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109840,一 模糊的小路，使我来到你们中间,LiBai,poem,ai,,true,4,Fri Aug 14 2026 01:37:47 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109802,许许多多时刻,LiBai,poem,ai,,true,5,Fri Aug 14 2026 01:37:55 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109762,梦痕,LiBai,poem,ai,,true,4,Fri Aug 14 2026 01:38:12 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109891,老人,LiBai,poem,ai,,true,5,Fri Aug 14 2026 01:38:21 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109791,在尘土之上,LiBai,poem,ai,,true,4,Fri Aug 14 2026 01:38:40 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109761,拂晓,LiBai,poem,ai,,true,3,Fri Aug 14 2026 01:39:00 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109931,情诗一束,LiBai,poem,ai,,true,5,Fri Aug 14 2026 01:39:40 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109812,白夜,LiBai,poem,ai,,true,4,Fri Aug 14 2026 01:40:30 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109887,我把刀给你们,LiBai,poem,ai,,true,3,Fri Aug 14 2026 01:40:57 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109799,灯,LiBai,poem,ai,,true,4,Fri Aug 14 2026 01:47:32 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109871,墓床,LiBai,poem,ai,,true,5,Fri Aug 14 2026 01:47:53 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109902,无名的小花,LiBai,poem,ai,,true,5,Fri Aug 14 2026 01:48:42 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109917,秋日黄昏,LiBai,poem,ai,,true,4,Fri Aug 14 2026 01:49:18 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109815,小风景,LiBai,poem,ai,,true,5,Fri Aug 14 2026 01:49:46 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109771,四 你们在高山中生活,LiBai,poem,ai,,true,4,Fri Aug 14 2026 01:49:54 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109786,来源,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:08:27 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109914,设计重逢,LiBai,poem,ai,,true,1,Fri Aug 14 2026 02:08:39 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109843,贞女和风,LiBai,poem,ai,,true,5,Fri Aug 14 2026 02:08:56 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109929,无名的小花,LiBai,poem,ai,,true,2,Fri Aug 14 2026 02:09:47 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109919,无题,LiBai,poem,ai,,true,1,Fri Aug 14 2026 02:10:02 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109897,星岛的夜,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:10:38 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109773,眨眼,LiBai,poem,ai,,true,2,Fri Aug 14 2026 02:11:14 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109774,给B的生日,LiBai,poem,ai,,true,5,Fri Aug 14 2026 02:11:33 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109763,星岛的夜,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:12:14 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109857,我把刀给你们,LiBai,poem,ai,,true,3,Fri Aug 14 2026 02:12:38 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109835,夜航,LiBai,poem,ai,,true,3,Fri Aug 14 2026 02:13:03 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109795,小旗,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:13:22 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109837,我耕耘,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:13:36 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109820,大自然,LiBai,poem,ai,,true,5,Fri Aug 14 2026 02:13:47 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109780,分离,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:13:55 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109796,别,LiBai,poem,ai,,true,5,Fri Aug 14 2026 02:14:06 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109825,黎明 一首小诗,LiBai,poem,ai,,true,5,Fri Aug 14 2026 02:14:54 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109922,马、火、灰，鼎,LiBai,poem,ai,,true,5,Fri Aug 14 2026 02:15:23 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109770,雪人,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:16:03 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109848,写给脖子上的菩萨,LiBai,poem,ai,,true,5,Fri Aug 14 2026 02:16:14 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109788,我的一个春天,LiBai,poem,ai,,true,3,Fri Aug 14 2026 02:16:25 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109804,弧线,LiBai,poem,ai,,true,2,Fri Aug 14 2026 02:16:34 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109943,七月不远,LiBai,poem,ai,,true,3,Fri Aug 14 2026 02:18:44 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109940,安慰,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:19:01 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109826,星岛的夜,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:19:30 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109932,一代人,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:19:48 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109831,冬天,LiBai,poem,ai,,true,2,Fri Aug 14 2026 02:20:05 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109827,小春天的谣曲,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:20:40 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109941,火葬,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:20:54 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109810,遥远的路程,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:22:42 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109910,木偶,LiBai,poem,ai,,true,3,Fri Aug 14 2026 02:22:46 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109854,不要说了，我不会屈服,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:22:58 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109894,摄,LiBai,poem,ai,,true,5,Fri Aug 14 2026 02:23:14 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109853,无题,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:23:23 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109861,风的梦,LiBai,poem,ai,,true,3,Fri Aug 14 2026 02:23:34 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109768,找寻,LiBai,poem,ai,,true,5,Fri Aug 14 2026 02:23:51 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109811,美,LiBai,poem,ai,,true,3,Fri Aug 14 2026 02:24:00 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109870,我们只有夜晚,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:24:14 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109832,梦痕,LiBai,poem,ai,,true,5,Fri Aug 14 2026 02:24:18 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109776,泡影,LiBai,poem,ai,,true,4,Fri Aug 14 2026 02:24:35 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109923,黄金草原,LiBai,poem,ai,,true,3,Fri Aug 14 2026 02:24:43 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109905,净土,LiBai,poem,ai,,true,5,Fri Aug 14 2026 02:24:58 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109803,生殖,LiBai,poem,ai,,true,2,Fri Aug 14 2026 02:25:45 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109946,不是再见,LiBai,poem,ai,,true,2,Fri Aug 14 2026 02:28:13 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109934,佛语,LiBai,poem,ai,,true,1,Fri Aug 14 2026 02:28:33 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109878,马、火、灰，鼎,LiBai,poem,ai,,true,5,Fri Aug 14 2026 02:28:57 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109949,石壁,LiBai,poem,ai,,true,3,Fri Aug 14 2026 02:30:02 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109879,感动,LiBai,poem,ai,,true,5,Fri Aug 14 2026 02:30:24 GMT+0000 (Coordinated Universal Time)
annotator_06,annotator,109548,肉体（之二）,Haizi-CN,poem,ai,,true,2,Fri Aug 14 2026 02:34:59 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109550,我们相信,Haizi-CN,poem,ai,,true,3,Fri Aug 14 2026 07:32:10 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109524,春天，十个海子,Haizi-CN,poem,ai,,true,3,Fri Aug 14 2026 07:32:36 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109421,亚洲铜,Haizi,poem,ai,,true,2,Fri Aug 14 2026 07:32:45 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109485,给B的生日,Haizi,poem,ai,,true,2,Fri Aug 14 2026 07:33:14 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109504,面朝大海，春暖花开,Haizi,poem,ai,,true,2,Fri Aug 14 2026 07:33:57 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109499,春天,Haizi,poem,ai,,true,3,Fri Aug 14 2026 07:34:07 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109533,面朝大海，春暖花开,Haizi-CN,poem,ai,,true,3,Fri Aug 14 2026 07:34:19 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109525,梭罗这人有脑子,Haizi-CN,poem,ai,,true,2,Fri Aug 14 2026 07:34:26 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109436,给B的生日,Haizi,poem,ai,,true,3,Fri Aug 14 2026 07:34:34 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109463,太平洋的献诗,Haizi,poem,ai,,true,3,Fri Aug 14 2026 07:34:58 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109472,太平洋的献诗,Haizi,poem,ai,,true,1,Fri Aug 14 2026 07:35:13 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109530,面朝大海，春暖花开,Haizi-CN,poem,ai,,true,2,Fri Aug 14 2026 07:35:21 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109447,肉体（之二）,Haizi,poem,ai,,true,4,Fri Aug 14 2026 07:35:36 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109425,在大草原上预感到海的降临,Haizi,poem,ai,,true,2,Fri Aug 14 2026 07:35:58 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109431,十四行：玫瑰花园,Haizi,poem,ai,,true,3,Fri Aug 14 2026 07:43:09 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109511,太平洋上的贾宝玉,Haizi,poem,ai,,true,2,Fri Aug 14 2026 07:43:31 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109388,有时,GuCheng,poem,ai,,true,2,Fri Aug 14 2026 07:43:54 GMT+0000 (Coordinated Universal Time)
annotator_02,annotator,109440,给B的生日,Haizi,poem,ai,,true,1,Fri Aug 14 2026 07:43:58 GMT+0000 (Coordinated Universal Time)
